State_Code,County_Code,State_Abbrv,County_Name,Return_Num,Exmpt_Num,AGI,Wages_Salaries,Dividends,Interest
51,51,VA,Dickenson County,5053,11564,206070,168286,1501,3331
51,53,VA,Dinwiddie County,11125,23688,522098,415093,4780,8278
51,57,VA,Essex County,4831,9829,210936,155827,3387,5379
51,59,VA,Fairfax County,451735,963923,43690883,34448073,690128,851939
51,61,VA,Fauquier County,26107,58494,2050668,1571752,41526,49920
51,63,VA,Floyd County,5832,12702,237301,183253,2667,6119
51,65,VA,Fluvanna County,10027,22020,562290,425206,9442,11091
51,67,VA,Franklin County,21264,45129,975827,696143,18925,31751
51,69,VA,Frederick County,31713,70365,1813170,1498379,21161,34148
51,71,VA,Giles County,6852,14404,290337,224288,2858,6081
51,73,VA,Gloucester County,15867,33628,838693,639911,10545,17360
51,75,VA,Goochland County,8349,18126,870591,628570,32416,31560
51,77,VA,Grayson County,5752,12144,190926,148024,1457,5965
51,79,VA,Greene County,7382,16420,380517,310533,3721,5648
51,81,VA,Greensville County,3323,7042,123630,101087,1089,2344
51,83,VA,Halifax County,13574,29360,538428,416944,9181,13548
51,85,VA,Hanover County,40108,90927,2855173,2246058,44143,61576
51,87,VA,Henrico County,131548,269976,8226763,6501269,190611,183239
51,89,VA,Henry County,21385,45558,763528,572927,14418,23870
51,91,VA,Highland County,984,1932,37118,23147,1266,2957
51,93,VA,Isle of Wight County,14924,32881,918068,729454,8135,15910
51,95,VA,James City County,27993,59563,2222705,1348140,71506,79819
51,97,VA,King and Queen County,2727,5644,124490,94386,1485,2442
51,99,VA,King George County,9359,21513,641573,532575,4781,9283
51,101,VA,King William County,6964,15300,368886,301920,4372,6393
51,103,VA,Lancaster County,5253,10060,278317,146061,17263,16704
51,105,VA,Lee County,7701,17107,283167,229146,1746,6147
51,107,VA,Loudoun County,122739,296058,12498248,10764642,113267,150630
51,109,VA,Louisa County,13026,28148,680620,534611,7562,11192
51,111,VA,Lunenburg County,4400,9434,159744,124314,2102,4088
51,113,VA,Madison County,5131,11313,259266,190280,4667,8243
51,115,VA,Mathews County,3749,7604,211344,129501,6540,9818
51,117,VA,Mecklenburg County,12383,25770,484594,351513,8239,14796
51,119,VA,Middlesex County,4607,9120,238091,143360,8883,11701
51,121,VA,Montgomery County,30485,60540,1600823,1242751,101433,39363
51,125,VA,Nelson County,6396,12977,311606,210469,7537,8721
51,127,VA,New Kent County,7760,16680,513356,397594,6253,7575
51,131,VA,Northampton County,5215,10510,217981,143108,5122,8277
51,133,VA,Northumberland County,5414,11031,271881,139673,10850,17343
51,135,VA,Nottoway County,5797,12626,240529,180165,2969,6396
51,137,VA,Orange County,13914,29914,749098,548290,11945,17468
51,139,VA,Page County,9766,20310,391637,294720,4359,8710
51,141,VA,Patrick County,6701,14311,235345,180117,3312,6804
51,143,VA,Pittsylvania County,24741,53661,1021652,792961,8448,23276
51,145,VA,Powhatan County,10415,23691,714126,555487,9911,14615
51,147,VA,Prince Edward County,7133,14759,284896,218452,4623,7611
51,149,VA,Prince George County,12689,28826,703355,554460,6904,10143
51,153,VA,Prince William County,164138,377979,12076218,10309066,65752,109138
51,155,VA,Pulaski County,13380,27210,559130,435040,5259,10471
51,157,VA,Rappahannock County,3084,6362,208287,129711,6916,7282
51,159,VA,Richmond County,3083,6551,135441,95050,2958,3967
51,161,VA,Roanoke County,39316,83660,2462944,1827372,42351,61073
51,163,VA,Rockbridge County,8758,18083,406962,278974,10343,13548
51,165,VA,Rockingham County,31704,68904,1564812,1181688,26602,44014
51,167,VA,Russell County,9562,21087,382604,314769,2949,7612
51,169,VA,Scott County,7962,17401,303356,244161,1345,7068
51,171,VA,Shenandoah County,17617,36620,810312,610524,14609,22277
51,173,VA,Smyth County,12128,25988,448204,354464,3115,8667
51,175,VA,Southampton County,6808,14864,320243,250212,5581,6987
51,177,VA,Spotsylvania County,48604,112800,3233643,2614851,21231,40826
51,179,VA,Stafford County,48578,117847,3787236,3181249,19478,39647
51,181,VA,Surry County,2789,5898,128692,105236,1003,1840
51,183,VA,Sussex County,4224,8680,158975,128593,1983,3354
51,185,VA,Tazewell County,15599,34074,736314,545788,12909,20348
51,187,VA,Warren County,15365,32829,821406,671224,7280,12960
51,191,VA,Washington County,20705,43612,970358,733630,16222,30439
51,193,VA,Westmoreland County,7322,15589,338446,236613,4486,8891
51,195,VA,Wise County,13569,30289,605056,497121,3755,11444
51,197,VA,Wythe County,11443,23946,453915,354120,4482,11660
51,199,VA,York County,26230,60817,1901365,1418678,24221,32968
51,510,VA,Alexandria city,72263,120042,5919637,4832946,95925,104313
51,515,VA,Bedford city,2689,5350,108048,77522,2010,4170
51,520,VA,Bristol city,6792,13543,251252,193004,4039,6792
51,530,VA,Buena Vista city,2535,5283,87315,71814,837,1433
51,540,VA,Charlottesville city,17400,30644,862195,662790,26023,27325
51,550,VA,Chesapeake city,90768,202954,5329904,4319225,36987,66096
51,570,VA,Colonial Heights city,7974,15869,373105,270789,5764,10742
51,580,VA,Covington city,2670,5298,100279,76996,1485,2408
51,590,VA,Danville city,16902,34251,631695,449606,16173,18367
51,595,VA,Emporia city,2473,5354,85316,66022,1456,2096
51,600,VA,Fairfax city,10737,20905,833958,659953,12961,18915
51,610,VA,Falls Church city,5233,10801,595140,467282,13000,12997
51,620,VA,Franklin city,3596,7534,156328,117154,4055,4401
51,630,VA,Fredericksburg city,9741,18752,544111,415948,9722,14831
51,640,VA,Galax city,2879,6373,102784,78087,2072,3376
51,650,VA,Hampton city,58567,116372,2624333,2073268,20458,35683
51,660,VA,Harrisonburg city,13883,27742,568354,450626,10746,14782
51,670,VA,Hopewell city,9699,19905,353643,275774,2828,5881
51,678,VA,Lexington city,2364,4293,131385,82719,8239,5871
51,680,VA,Lynchburg city,26968,53453,1245237,939325,32353,36695
51,683,VA,Manassas city,16402,36841,953076,805221,6669,11064
51,685,VA,Manassas Park city,5858,12835,323338,286785,567,1688
51,690,VA,Martinsville city,5575,11177,212939,144454,8754,8359
51,700,VA,Newport News city,76367,157086,3334459,2690120,33343,50674
51,710,VA,Norfolk city,93208,182616,3851041,3085278,58130,76599
51,720,VA,Norton city,1605,3299,70798,55419,500,1560
51,730,VA,Petersburg city,14617,28084,475982,378669,4125,6676
51,735,VA,Poquoson city,4902,11312,384758,281135,5963,7883
51,740,VA,Portsmouth city,41413,82547,1668353,1318372,14842,21836
51,750,VA,Radford city,4461,8580,204862,160192,3585,4791
51,760,VA,Richmond city,81507,145745,3904662,2991318,144957,101148
51,770,VA,Roanoke city,41729,80067,1714605,1317897,37546,47326
51,775,VA,Salem city,10542,21210,544838,404032,10340,15429
51,790,VA,Staunton city,10339,19466,442263,322196,13010,16153
51,800,VA,Suffolk city,33605,75551,1942693,1571490,21190,31596
51,810,VA,Virginia Beach city,188694,391657,10858988,8393477,146470,216564
51,820,VA,Waynesboro city,9392,19063,394273,292567,7681,12244
51,830,VA,Williamsburg city,4937,8675,260357,166554,10318,10097
51,840,VA,Winchester city,11135,22088,590327,431832,12930,22110
53,0,WA,WASHINGTON,2758587,5829706,161046438,125177077,2691118,4088372
53,1,WA,Adams County,6901,19746,282243,208152,21085,6326
53,3,WA,Asotin County,8731,17661,395545,269269,6046,14587
53,5,WA,Benton County,68087,156031,4080843,3248490,41668,83371
53,7,WA,Chelan County,30087,67418,1413981,1027657,28344,49997
53,9,WA,Clallam County,30148,58429,1402725,823632,38434,68969
53,11,WA,Clark County,167865,375134,9355962,7183001,136055,234807
53,13,WA,Columbia County,1612,3350,68798,49005,1051,2905
53,15,WA,Cowlitz County,39368,86740,1850981,1371783,20920,49892
53,17,WA,Douglas County,14438,33450,666192,500276,9749,20820
53,19,WA,Ferry County,2501,5263,91952,65660,1075,2864
53,21,WA,Franklin County,28119,76776,1326081,1055674,17089,21661
53,23,WA,Garfield County,881,1795,39050,25833,759,1718
53,25,WA,Grant County,32495,85351,1402855,1076835,12676,32734
53,27,WA,Grays Harbor County,26977,56488,1137126,833255,11574,28837
53,29,WA,Island County,33193,68634,1782687,1150217,42463,66314
53,31,WA,Jefferson County,13162,24345,662728,339607,27124,36540
53,33,WA,King County,843159,1669203,59913228,48122899,1291891,1555743
53,35,WA,Kitsap County,102335,215279,6073707,4463361,102327,145859
53,37,WA,Kittitas County,14515,29413,686427,499278,11722,22439
53,39,WA,Klickitat County,8064,17661,375334,260671,6828,13446
53,41,WA,Lewis County,29273,63675,1260325,925481,15906,36837
53,43,WA,Lincoln County,4083,8975,191432,127005,4159,7391
53,45,WA,Mason County,23457,48790,1104855,757466,14346,29004
53,47,WA,Okanogan County,16030,35777,604500,425492,8887,20792
53,49,WA,Pacific County,8477,17097,349839,217118,5081,13710
53,51,WA,Pend Oreille County,4921,10599,206408,143945,2063,6243
53,53,WA,Pierce County,324650,700041,17496197,13967594,165487,327956
53,55,WA,San Juan County,6762,12436,429828,192824,28291,36677
53,57,WA,Skagit County,48263,103542,2498218,1739260,51150,91818
53,59,WA,Skamania County,4068,8638,209819,154966,3599,6195
53,61,WA,Snohomish County,293154,632503,17503028,14494458,173399,326575
53,63,WA,Spokane County,190161,394726,9495869,7160245,137740,267701
53,65,WA,Stevens County,15908,35838,679223,467422,7434,19547
53,67,WA,Thurston County,107773,222907,5949189,4503592,68180,135484
53,69,WA,Wahkiakum County,1556,3249,70895,42228,1281,3171
53,71,WA,Walla Walla County,21702,47536,1054917,775265,17761,35168
53,73,WA,Whatcom County,80667,163627,4213418,3020995,94664,135052
53,75,WA,Whitman County,14141,27832,925316,516809,12063,24214
53,77,WA,Yakima County,90903,223751,3794720,2970357,50745,105005
54,0,WV,WEST VIRGINIA,708381,1493177,32663074,24725668,400212,652856
54,1,WV,Barbour County,5858,12848,216502,169770,1835,4938
54,3,WV,Berkeley County,42463,91420,2098985,1712742,12153,28028
54,5,WV,Boone County,8418,19569,396322,317521,1618,4586
54,7,WV,Braxton County,4977,10805,184841,147688,1074,3295
54,9,WV,Brooke County,9732,19954,405797,302808,4890,8218
54,11,WV,Cabell County,37060,74377,1743946,1315506,27837,42343
54,13,WV,Calhoun County,2513,5481,86522,67413,742,1833
54,15,WV,Clay County,3258,7702,117392,96725,419,1516
54,17,WV,Doddridge County,2032,4482,75692,55984,693,1317
54,19,WV,Fayette County,16247,34759,629527,500226,4239,10284
54,21,WV,Gilmer County,2290,4849,91665,67268,1192,2185
54,23,WV,Grant County,4696,10140,178070,139345,1715,5208
54,25,WV,Greenbrier County,13804,28439,561297,414302,8788,14162
54,27,WV,Hampshire County,8946,19361,348728,271601,2799,6944
54,29,WV,Hancock County,13616,27494,566570,424137,4944,12482
54,31,WV,Hardy County,5724,12101,220359,168783,1648,4349
54,33,WV,Harrison County,28325,59700,1367300,1033130,19668,29585
54,35,WV,Jackson County,11059,24497,466422,358709,3451,8790
54,37,WV,Jefferson County,21415,46279,1283332,1056181,11110,17926
54,39,WV,Kanawha County,81633,162353,4092587,2963844,64590,86882
54,41,WV,Lewis County,7074,14713,287516,210990,5472,5032
54,43,WV,Lincoln County,7332,16984,286556,235617,987,3900
54,45,WV,Logan County,13120,28884,555660,452564,4775,7132
54,47,WV,McDowell County,6310,14480,212507,169388,1448,4246
54,49,WV,Marion County,23200,47013,1022880,802928,9515,21344
54,51,WV,Marshall County,12795,26754,549147,412444,5721,9938
54,53,WV,Mason County,9617,21077,402470,317304,2752,7973
54,55,WV,Mercer County,23222,49087,943886,708424,10886,29156
54,57,WV,Mineral County,11372,24176,481031,378933,3207,8577
54,59,WV,Mingo County,8551,20179,368402,304526,2109,7200
54,61,WV,Monongalia County,33834,65524,1832489,1460208,22643,36992
54,63,WV,Monroe County,4824,10436,174995,132444,1291,3930
54,65,WV,Morgan County,6993,14321,282432,206752,3368,6328
54,67,WV,Nicholas County,9675,21271,409304,322514,4811,9916
54,69,WV,Ohio County,19137,38384,971737,673134,30259,25049
54,71,WV,Pendleton County,3111,6502,112252,84512,1678,3555
54,73,WV,Pleasants County,2775,6077,121487,93505,1136,2408
54,75,WV,Pocahontas County,3381,6785,110201,84874,1264,3481
54,77,WV,Preston County,12069,25533,504551,402018,3442,9380
54,79,WV,Putnam County,22288,49608,1297771,1029791,10197,22308
54,81,WV,Raleigh County,28872,62018,1826104,1072537,44483,34542
54,83,WV,Randolph County,11044,23020,423789,318800,4927,10825
54,85,WV,Ritchie County,4227,9146,158942,118859,1705,3135
54,87,WV,Roane County,5367,11959,215104,157301,1728,4407
54,89,WV,Summers County,4239,8753,151446,113117,1890,3289
54,91,WV,Taylor County,6286,13339,266970,214966,1999,4537
54,93,WV,Tucker County,2865,5919,109937,82036,1148,2431
54,95,WV,Tyler County,3419,7510,140950,101263,2128,2892
54,97,WV,Upshur County,8853,19036,365834,277131,3848,8380
54,99,WV,Wayne County,14283,31873,600568,481949,3264,9465
54,101,WV,Webster County,3086,6931,120416,87442,475,2901
54,103,WV,Wetzel County,6503,14041,271072,194658,3570,6311
54,105,WV,Wirt County,1904,4302,72869,53272,226,1263
54,107,WV,Wood County,35197,73405,1576235,1142122,25286,31579
54,109,WV,Wyoming County,7490,17527,303707,243664,1171,4184
55,0,WI,WISCONSIN,2420860,5105280,129776974,99714517,2000807,2948118
55,1,WI,Adams County,8163,15970,307609,199498,3981,7759
55,3,WI,Ashland County,6775,13784,266245,196592,3300,6082
55,5,WI,Barron County,20031,41319,844214,626385,10395,22172
55,7,WI,Bayfield County,6638,13508,302673,209530,5581,8854
55,9,WI,Brown County,107203,231103,6083603,4758184,100212,129475
55,11,WI,Buffalo County,5876,12409,242884,192309,3177,8007
55,13,WI,Burnett County,6945,13829,263098,172183,3901,6706
55,15,WI,Calumet County,19894,46577,1165828,953041,13010,20761
55,17,WI,Chippewa County,25974,55604,1190109,924793,16000,29324
55,19,WI,Clark County,13114,31288,521765,384237,6310,17918
55,21,WI,Columbia County,25544,53367,1324185,1013918,17879,30187
55,23,WI,Crawford County,6911,14400,256113,197022,2775,8597
55,25,WI,Dane County,217529,438200,13698570,10646453,245650,318935
55,27,WI,Dodge County,37130,78190,1785085,1398404,20912,36779
55,29,WI,Door County,13133,26152,627006,401179,22304,25174
55,31,WI,Douglas County,18627,37284,839959,639308,8009,15509
55,33,WI,Dunn County,16200,34273,751583,583001,8409,17054
55,35,WI,Eau Claire County,40689,82335,2850885,1607932,34294,80855
55,37,WI,Florence County,1954,3955,82293,59489,1732,1755
55,39,WI,Fond du Lac County,43517,92922,2248418,1724169,29457,49842
55,41,WI,Forest County,3865,7986,159841,88830,1654,3554
55,43,WI,Grant County,19741,42145,807205,634424,10135,30417
55,45,WI,Green County,16376,35340,791083,627031,12233,22281
55,47,WI,Green Lake County,8359,17518,376512,270891,7927,11860
55,49,WI,Iowa County,10220,22029,501847,390066,6386,14185
55,51,WI,Iron County,2717,5176,97814,66301,2508,4137
55,53,WI,Jackson County,8260,17192,356031,254240,3458,9892
55,55,WI,Jefferson County,34589,75166,1743290,1392469,21970,32504
55,57,WI,Juneau County,10985,22365,431556,320771,3969,9435
55,59,WI,Kenosha County,68150,148794,3608363,2917415,32793,55472
55,61,WI,Kewaunee County,8701,19120,410434,335176,6757,11003
55,63,WI,La Crosse County,47428,96241,2480202,1903072,36573,65290
55,65,WI,Lafayette County,7227,16279,287063,224765,4052,11345
55,67,WI,Langlade County,8755,17914,360408,253099,4903,9283
55,69,WI,Lincoln County,12714,26509,598935,440556,7070,14141
55,71,WI,Manitowoc County,35540,75380,1732523,1366553,29003,40554
55,73,WI,Marathon County,57396,123767,3044780,2392592,37412,69753
55,75,WI,Marinette County,17857,36508,751618,542205,9238,16457
55,77,WI,Marquette County,6889,13879,276568,199468,2500,6697
55,78,WI,Menominee County,1544,3705,45536,35147,204,436
55,79,WI,Milwaukee County,398392,815986,18407748,14716860,266886,355799
55,81,WI,Monroe County,18791,40747,831577,633985,8914,18606
55,83,WI,Oconto County,16250,34714,757833,581504,8215,14912
55,85,WI,Oneida County,17218,33630,822353,554668,14515,22985
55,87,WI,Outagamie County,76853,166855,4402239,3461067,57252,84205
55,89,WI,Ozaukee County,36803,81059,3237674,2346958,88584,100324
55,91,WI,Pepin County,3097,6688,145764,104112,1614,4621
55,93,WI,Pierce County,15817,34143,904214,726985,9564,18197
55,95,WI,Polk County,18734,39877,868742,655459,10117,22324
55,97,WI,Portage County,28535,59186,1482157,1142557,19868,30821
55,99,WI,Price County,6315,12827,258598,181185,4413,7717
55,101,WI,Racine County,82842,177495,4448071,3465620,84248,82716
55,103,WI,Richland County,7140,15174,283674,214858,3131,8978
55,105,WI,Rock County,67982,146271,3305477,2449385,40730,66430
55,107,WI,Rusk County,6012,12772,210844,157244,2424,6405
55,109,WI,St. Croix County,34419,77876,2205335,1763294,24513,36538
55,111,WI,Sauk County,27994,58232,1271653,991281,18200,31785
55,113,WI,Sawyer County,7413,14985,290619,186441,4616,10389
55,115,WI,Shawano County,17507,36941,720747,559831,9100,18341
55,117,WI,Sheboygan County,50533,108752,2628105,2033805,51322,56994
55,119,WI,Taylor County,8082,17591,302414,257915,3048,9459
55,121,WI,Trempealeau County,13098,29442,565921,464474,5505,13153
55,123,WI,Vernon County,11729,26094,475849,371455,5049,13066
55,125,WI,Vilas County,9864,19178,432168,236523,12940,18568
55,127,WI,Walworth County,40975,89466,2090537,1595417,32856,52999
55,129,WI,Washburn County,7201,14957,286013,192791,4529,7886
55,131,WI,Washington County,57504,125473,3594674,2846421,47965,84022
55,133,WI,Waukesha County,167613,367987,13118873,10052784,251131,318486
55,135,WI,Waupaca County,21961,46603,1039199,778362,18862,24862
55,137,WI,Waushara County,10166,21103,412642,294740,5856,10210
55,139,WI,Winnebago County,71553,144608,3789582,2937120,65324,76418
55,141,WI,Wood County,33307,69086,1671945,1216716,21482,39463
56,0,WY,WYOMING,236373,495569,13352300,10095193,265663,396431
56,1,WY,Albany County,13801,25569,700247,535170,14031,18763
56,3,WY,Big Horn County,4288,9809,185938,140379,1897,5229
